,Unnamed: 0,reviews,label
83242,84096,"폴토마스앤더슨 감독영화에 이어 정신병자들이나 빨아재낄 영화. 더 랍스터는 그런대로 볼만했다만 이건 뭐 너무 음침하잖아. 해석이고 뭐고.. 가족한테 개소리만 늘여놓고, 제대로 소통을 못해서 총질하는 영화를 빠네? 이 ...",0
135539,136817,평점 잘안남기는데 영화가 내용이없고 계속 액션만 나오네요배우만 아니였음 1점도 아까움 ,0
129862,131045,네이버평정 첨 줘보네요 ㅎㅎ ,0
12488,12515,모르겠다 나는 역대급으로 노잼 이였는데 극찬하는 사람들은정말 진심인지.. ,0
74759,75529,재미없어요.. 좋은 노래로 귀호강할 줄 알았는데 들을만하면 산만하게 다 끊어먹는게 젤 짜증..그 좋은 노래들을(특히 렛잇비) .. 제기랄너무 정신사나움 ,0
39001,39415,일본꺼 표절아니냐..이거 ,0
94611,95495,평점 3점 주려고 했는데 네티즌평점 너무 높아서 1점줌.10점은 알바나 영화처음본사람 ,0
119206,120298,예고편만 보고 이영화를 봤다고 자신있게 말해도 됩니다 결말이 궁금하신 분들은 굳이 말리진 않겠지만머 대단한 결말도 아니기에 이영화에서 결말이 뭔지는 전혀 중요하기 않습니다실어하는 사람에게 적극 추천합니다 ,0
20827,21015,올해 본 최악의 영화입니다 ,0
13103,13131,노무쿤이 최고야!!! ,0
105473,106455,진짜 최악임 이 영화 만든 사람이 여자라는게 놀라울 뿐 보는 내내 불쾌했고 이거 보고 좋았다는 사람까지 싫어짐 ,0
21548,21613,진짜 이렇게 재미없는 영화 처음본다... J.K.롤링한테 진짜 실망했다...돈낭비 시간낭비.난 아무리 영화가 재미없어도 자지는 않는데 자고 왔다..아휴 그래비티보다 재미없는영화 첨이네요개연성 1도 없고해리포터 전...,0
20910,21098,내평점 왜 사라졌지 개같은 영화ㅋㅋ ,0
1955,2000,임금님귀는팔랑귀~ 팔랑팔랑 ,0
123441,124576,악마의씨보다가이거보니까개재미없네 ,0
61214,61790,엉덩이 탐정이래 ㅋㅋㅋ 제목도 지들같이 지었네 변태 쓰레기들 ,0
53489,54028,평점 조작 그만해라 관람객 낚는 영화산업인가? ,0
126570,127711,별로보고싶지않다아마 생일 2 3 쭉 나올듯 ,0
100512,101434,"쏘아올린 개연성, 지나가던 개한테 줄까? ",0
6448,6555,핵노잼완벽한 3의 결말을 그냥 파괴시켜놓음 ,0
8383,8504,뭘 얘기할려고 만든 영화인지... ,0
131956,133174,역겨운영화만드네 ㅡㅡ 진짜 OO 좌편향대한민국이 망해가는구나 슬프다.북한이 좋거든 북으로 떠나라 피해의식에 쩔어있는 대깨문들아 ,0
61528,62106,일본불매 작은거라도 시작합시다 ,0
13968,14002,올해 최악의 영화 열매 터질때가 제일기뻣음 드디어 끝나서 ,0
2208,2212,동성애는 사랑이 아니다 성적취향일 뿐이다 ,0
130818,132030,원래는 6.5가 적절한데 지금 너무 높아서 1점드립니다 ,0
224,227,응? 잠들었어요..휴지챙겼는데 ,0
127630,128790,네이버는 평점알바 막을 생각이 없냐? 소비자 속여서 지갑열게하는거 완전 사기 아니야? ,0
114682,115749,한숨밖에 안나온다 정말 ,0
14060,14094,"평점보고관람한것중최악(지루+옛날액션과대사)어찌아무생각없이봐도이리재미가없는지..티비에서무료로방영해주면볼까말까할정도의영화임.0을주고싶지만,,설정안됨이네요..(긴장감1도없습니다.)참고하세요정말~ ",0
45245,45690,그냥 해상 사고다. 왜 죽었는지 진상규명이 안되고있다는건 뭔 말이고 자동차 사고에 사고난차량과 사고낸놈이 밝혀졌음 끝난거처럼 이거도 마찬가지다 인제 이런 의혹만들기좀 그만해라 죽은아이들이 불쌍하지도않나 언제까지 이용...,0
111046,112093,지치고 힘들때 잠시 머물고 싶은 풍경 ,0
139114,140421,"평점이랑 후기보고 기대하고봤는데..진짜 볼수록 재미없다무섭지도않고,걍 효과음만 웅장함 보다가 너무지루해서 안봤네요.걍 노잼 ",0
6312,6322,진짜 이런걸 영화라고 만들다니 ,0
14825,14859,광화문에서 공개처형을 시켜야 ..감독과 문씨 ,0
88984,89857,앞으로 마동석 나오는 영화는 믿고거른다 ,0
92502,93385,인생 최악의 정크무비. 누가 5만원주고 보러가라고 하면 보세요. ,0
29498,29788,이거 보면 개돼지 인증~~ 몇명인지 보자 ,0
121476,122587,이게원스보다 낳다고?웃기는소리하지마라 ,0
32038,32329,"영화가 입소문이 타길래, 기대감을 갖은채 영화를 관람했다. 결과는 대실망.. 이유중 첫번째는 똑같은 구성의 샷들의 반복.. 장면이 휙휙 바뀌는데 클로즈업된 오브제가 나오면서 풀샷으로 보여준다. 이는 페이드아웃이 반복...",0
83415,84271,무슨영화전개가 한20분보다 잤음수면유도제영화 ,0
29231,29513,더빙이 없네 뭐냐 ㅋㅋㅋ ,0
67815,68502,이 영화를 보고 도대체 뭘 느껴야하는지 모르겠다. ,0
71216,71912,끝나자마자 감독 이름부터 검색했다. 다시는 이사람 영화 안볼려고... ,0
7956,7981,실렌시오는 개뿔......... ,0
84525,85384,"타짜 1,2에 비하면 전개가 지루하네요. 추석특선으로 나와도 안 볼거 같아요. 짝귀 아들 연기는 잘하네요 ",0
23060,23125,초반만 개꿀잼이고 여혐 심합니다... 예민하면 안보는게 진짜 정신건강에 좋음. 난자적출에 억척스러운 여자 간부에 피해자 서로 안으려는 엔딩까지 수많은 꿀잼포인트란 장점을 날릴만큼 최악임. ,0
123910,125045,진짜 개노잼역사를 알게됐다? 이정도구성 개구림 ,0
20624,20812,b급 그 이하도 그 이상도 아님 ,0
36201,36518,"데이트 폭력을 소제로 하면서, 주인공 여자의 남친을 향한 폭행 폭언에 심지어 자전거 까지 던지는 아이러니. ",0
17490,17649,오로라랑 왕자랑 끼리끼리 잘 만났네 버러지들끼리 다 죽여버려야됨 ,0
3795,3804,평점보고 기대하고왔는데 완전 무슨 평점알바천국인듯 연기력은 정말칭찬할만하지만 감독이 하고싶은 이야기가많은건지 아니면 사건이 이래저래 꼬였는지 개연성도 없고 오글오글 맨트들 .. 시간아까운 영화 그리고 배우가 아까운 ...,0
14768,14802,평점 조작하지말자평점 보고 영화 재미있는줄 알고 보는 사람 불쌍해서 어떡하냐 ,0
105103,106083,"비속어 사용이 잦아서 눈살을 찌푸렸고, 연출을 이렇게 그지같이하면 배우의 연기가 먹힌다는걸 알게 되었다. 시나리오 개같아도 대사 잘치면 뭐하나 연출까지 그지같은것을.. ",0
32141,32432,"그래서 뭘 얘기 하고 싶은건데?? 예쁜 외모의 15살이 동성애 이성애 다 겪고 담배 피고 놀고 다 놀고 좋은 엄마 아빠에 좋은 선생님에 전혀 불행하지 않은 멋진 사춘기를 보낸 은희인데, 뭔 걱정?! 공감 제로네.. ",0
13593,13621,짱꼴라 영화 불매!!! ,0
93493,94376,솔직히 평점보고 봤는데 진짜 재미 없네요 ,0
13533,13561,마코는 영어로만 쭉 하던데 중국것들은 진짜 미국 영화에 나올때 중국어 좀 하지마라 개 역겨우니깐 그리고 연기 하는게 너무 오글거려서 보기 힘들었다 최악이네 ,0
29567,29857,다 알바인가 의심이 갈 정도로 재미없다..스토리가 뻔하고 걍 흐름이 뚝뚝 끊김 ,0
18919,18966,평점이 생각보다 높네ㅡㅡ ,0
58666,59234,별점이 높은 이유가 뭔지 진짜 모르겠어요.김래원배우가 왜 이런 영화를 찍었는지 모를....벌칙수행하는것도 아니고ㅜㅜ이건 그냥 나중에 티비에서 해주면 보세요.... ,0
4875,4884,서영희님 혼자 고생하는 영화.. 보다가 화났어요 노잼이라서... ,0
14499,14533,일단 보면 니가 졸았든 욕하든 관객수1명 늘어나는 구조때문에 알바가 판치는구나. 감독 관련 루머 무시하고 본건데 아오....시간아까워. ,0
44954,45399,이것저것 다 넣을려다 짬뽕을 만드네;; ,0
10212,10337,끝까지 참으면 2점.못참으면 1점. ,0
50167,50672,와 이게??? 시동보고와서 심심해서보는데 시동이 더재밋다 진심...1600만 웃음코드 ㅅㅂ ,0
1329,1366,이걸돈주고본사람이 이렇게 많을줄이야 ,0
90348,91221,리얼이후로 개털리도록 극딜당하는 영화ㅋㅋㅋ ,0
52621,53156,전범국의 피해망상전쟁은 본인들이 일으켜 놓고 잘못은 미국에다가 뒤집혀 씌우겠다? 일본의 이러한 창작물들을 접할수록 그들의 반성의식 없는 뻔뻔함에 역겨움이 올라온다. 성인이 된 지금 봐서 다행이지 역사의식이 확립되지 ...,0
94614,95498,평점 보고 갔다가 완전 실망~!! 알바하시는 님들 너무 하시다..--+ ,0
94476,95360,평점 0점_한 장소 끝내기 제2의 구발유발자_시간 아까울 정도의 영화네요 ,0
10021,10047,주에2번은 영화관가는데..알바 OOO끼들..ㅡㅡ보지마라 이거 ,0
47427,47905,고급배우들 데려다가멋진척 하면서 포르노를 찍었다. 배우가 av배우면 그냥 포르노일뿐 ,0
10830,10970,화면 가득 소아성애적 분위기.. 역시 프랑스 영화는 좀 이상... ,0
23706,23910,너무 이기적이다..이성애자는 이해못할듯. ,0
25569,25635,욕이 나온다 더러워서 못봐주겠는 영화. 학교 과제만 아니였어도 이딴 성추행범 감독 작품 안봤을텐데. 볼수록 끔찍하다.스칼렛요한슨의 감정에 전혀 이입되지 않음. 남자는 성추행살인범 우웩 ,0
17964,18017,올해 본 영화중에 제일 재미 없었습니다 ,0
891,895,이건 뭐....엠마 왓슨이 나와서 봤더니 그게 다인 영화.. 결말도 뭔헛소리인지 모르겠고 타이는 중요한것처럼 나오더니 비중은 그냥 관객3정도.. 일단 저 사이비 회사가 불편해서 영화보는 내내 인상 찌푸리고 볼 정도였...,0
37047,37411,어쩌다 돈 버리실 분들은 보세요...1점도 아까움웬만하면 참고 보는 편인데 도중에 박차고 나올뻔.. ,0
20960,21148,...친구들때문에 억지로 봤는데재미도 없고 감동도 없습니다절 대 비 추 ,0
32546,32837,"첫사랑의 왜곡된 기억??여성우의 목소리, 표현되지않은 여선생의 심리 등이 학생앞에서 처음부터 여성이고 싶은 흘리는 여성으로 그려져버려 마지막엔 관객을 불쾌하게 만들어리네요.철저히 남학생의 기억에만 의존해 그려낸 영화...",0
4134,4140,반공영화인가? 결국 북한은 대한민국 정치인 사주를 받아 한국을 공격했고 북한은 아무 문제없는 교훈을 주는 영화? 진짜 대단하다 이번정부. ,0
24937,25171,역대급 변신 광대들 커런트워 개노잼 ,0
13311,13339,"쓰1레기 이건 스타워즈 팬들에 대한 모욕이다. 중국 자본으로 인해 전세계 최고의 시리즈가 이렇게 무너지는구나, 내 스타워즈 돌려줘....ㅠ ",0
130934,132146,극중 이선균씨의 대사중에우리가 제발로 온거같네? 우리 다 잡혀온기야이 대사에서 이선균씨와 하정우씨가 이 영화에 제발로 출연한게 아닌 잡혀온것임을 짐작해준 대사였어요 ,0
136447,137725,진정한 OO 영화 .... ,0
15931,16090,정말 너무재밌었어요를레이 요를레이 이히히 ,0
23187,23241,에휴 이제 그만봐야겠다 ,0
120184,121285,"올해본 영화 중 최악! 스토리 빵점연기, CG도 딸림. ",0
127750,128910,아 평점처음으로 남기는데 진심보러 가지마세요 ,0
8821,8854,느낌 :찔끔찔끔중요대사:신뢰의도약!교훈: 여자박사 설명충 ,0
91834,92717,핸들이 고장난 8톤 트럭이 거대 자본과 아무 생각 없는 컨펌 라인과 미친 명연기를 선보이는 배우들이 잘못 만났을때 벌어질 수 있는 모든 대참사를 담은 영화. ,0
29795,30085,한개도아깝다디즈니가 한국을 개무시 했따 ,0
12277,12417,평점알바가 존재한단걸 알려준 영화 ,0
17424,17583,여주인공.왕자.왕자어미. 3명 죽길 바라면서 보았습니다.아무도 죽지않아서우울하네요. ,0
75233,76007,??? : 훠훠 남조션 쥭이는데 54죠바께 안들였슙니돠 ,0
120126,121227,평점에 속지 마세요 개연성 없고 억지스러운 설정 ,0
59236,59804,과도하게 감정이입해서 역대급이라고 떠드는 것들 그동안 마블영화 몇개 안본거 같다. 벌써 스크린수 싹 줄어드는거 보니 600만 겨우갈거 같은 현실이 영화를 말해줌 ㅋㅋㅋ 그냐우앤드게임 들어가기전에 쉬어가는 영화라고 봐...,0
100729,101653,처음 평점에 낚였다. 평타는 칠 줄알고 친구들 데리고 호온장담 재밌는 영화라했으나.. 매우 유치한 B+급 영화였다.... 알바가 설마있겠나 싶었는데 있긴 있구나. 다 줘패고싶다 ,0
24977,25042,절대 보지마세요 영화보는게 이렇게 고통인건 오랜만이네요 보는내내 고통스러운 영화입니다 친구가 보자고하면 무조건 말리세요.. ,0
44762,45207,ㄹㅇ 노잼;보다가 그냥 나올뻔함 ,0
122278,123401,평점 왜그래?? 겁나재미없는데.. ,0
91199,92080,잔잔한 영화이긴 했지만... 정말 재미가 없었다. 졸려 죽는 줄 알았다. 그리고 왜 마지막에 OS가 떠났는지도 개연성이 부족하다. 재미 없음. 최악이었음. ,0
26398,26651,왠만한 망작 다 피했지만 결국 이건 못피했네요이영애한테 속았습니다 ,0
22394,22459,두유워너빌더스노우맨? ,0
37378,37742,김동욱 때문에 봤는데 진짜 김동욱 빼곤 볼 거 없는 영화다 진심으로 극장에서 안 보길 잘 했다 ,0
56151,56698,아...연기력빼고 진짜 볼게없네요....연기력은 인정... ,0
132087,133317,이런 허위사실로 가득한 영화를 누가 소비하는지 모르겠음ㅋㅋ 지인이 본다고하면 바로 거를거임 ,0
47403,47881,찝찝한 영화 감독이 무슨생각을 하고 그런 엔딩장면을 넣었는지 궁금하다 ,0
37114,37478,내 인생 최초로 평점 남긴 최악의 영화.진정 알바는 존재했던 것이었다.한시간 반이 일년 육개월 마냥 길게 느끼게 해준 마법의영화.별마이너스 칸을 즉시 만들라! ,0
58,58,일단 러닝타임이 너무 길고 지루함 설명도 많이 부족하고 공포영화보단 예술영화 같은데 광고보고 무용학원 관절꺾는 귀신을 생각하고 가볍게 보려고 갔는데 보고나서 난해하고 찝찝하고 도대체 뭘 말하려는지 모르겠다. ,0
71425,72121,아니 내가 뭘본거지.. 연출하는 사람들끼리 쿵짝쿵해서 어이거지 어 다이해해 이거야! 라고하며 만든것같음.. 개연성도없고 어휴.. 좋은배우들로 이게 무슨영화인지.. 아 그리고 오디오.. 진짜 배우들 목소리 안들려요!!...,0
112161,113208,역사 왜곡이 문제가 아니에요. 영화가 너~~~무 재미가 없어. 보다보다 재미없어 머리아프긴 처음... ,0
102303,103274,82년생 김지영이 군대안가며 행복하게살고 연예인쫒아다니며 꺅꺅될때 같은세대인 81년생 박동혁은 국방의 의무를수행하다 2002년 6월 29일북한의 공격으로 연평해전에서 21세의 꽃다운나이에 전사하고말았다. ,0
130918,132130,내가 액션영화 보라왔지 의료 서스펜스 영화 보러 왔나 ,0
17538,17697,오로라 역대급 발암 캐릭터네 진짜 개빡치는 영화; ,0
42273,42714,별 반개도 아까운 영화. 감독이 개싸이코인듯..아담샌들러에게 실망한 유일한 영화. ,0
112088,113135,영화 내용이매국노 수준 ... 왜놈들이 뒷돈 댓나? ,0
58386,58954,원작이 길면 좀 추릴필요가 있는데 너무 다넣었고 저세상편집에 저세상전개 저세상개연성. 개그도 안터짐. 편집 오락가락해서 배우들 감정선 다깨지고 무슨캐릭터인지 이해할수있는 캐릭터가 하나도 없음. 30부작드라마를 60분...,0
114702,115769,OO쓰레기 영화좌초라고 하는것들 북괴가 그리 좋으면 중국 통해서 월북해라 잘사는 남한 분탕치지말고 ,0
139108,140415,댓글보고 낚임 보지마셈 ,0
35545,35862,종교는 마약이고 돈이 된다. 탈출은 지능순. ,0
135427,136704,일뽕 가득찬 노잼 영화내가 알던 존윅은 영화 중반부에 끝남 ,0
121025,122136,이거 왤케 재밌다고 난리임? 그냥 기분나쁘던데 미성년자랑 스킨쉽하고;; ,0
71533,72229,내가 봤던 모든 감독 중에 가장 저질이고 토악질 나는 사상을 가지고 있음 ,0
126425,127566,영화 보면서 나도 모르게 잠들었던 적은 처음이네요 ㅜ ,0
26241,26491,진짜 이딴감독이 영화를 만들면 안된다이 좋은배우로 이런 스토리와 말도안되는 각본이라니 어거지 설정이 너무많다 이영애 아니면 아무도 안볼영화 ,0
37538,37902,기대 많이 하고 보러 갔는데 ㅜㅜ 딱 팬픽 그 이상 그 이하도 아니에요 ... 개연성이 너무 없고 영화가 너무 빨리 흘러가서 ... 둘 사이에 감정이 어떻게 생겼는지도 솔직히 모르겠고 ... 키스신 엄청 많이 나옵니...,0
121231,122342,기분나쁘게 봤는데 다시 생각할수록 기분나쁜. 이게 상받고 1위라니 젠장 ,0
122897,124028,3살짜리 애랑 보다가 중간에 나왔습니다. 애가 너무 재미가 없어서 우네요. 각종 어린이 뮤지컬 및 연극을 보러다니는데 재미 없다고 운건 처음이네요. ,0
4878,4887,"스토리가 너무 막장이네요, 고등학생이랑 선생님이랑, 임신 얘기며,선생님이랑 치고 박고 싸우며, 여주인공이 너무나 철이 없어 보인다. 이런걸 스토리라고, 감동자체도 없네요 ",0
15827,15986,ㄴㄷㅆ 네 다음 쑥떡 드세요 ,0
84815,85675,류승범과 박정민이 아깝다 ,0
83128,83982,오타쿠새1끼들은 나도 싫은데 영화가 재미있었는지없었는지만 말하면 안되냐??? ,0
22950,23154,머리 검은 짐승은 거두는게 아니다... ,0
69311,70001,아이를 향한 엄마의 대단한 사랑은 느꼈지만...너무 지루해요. ,0
12408,12548,1점도 아깝다 .. 평점은 왜이런거지? ,0
9582,9615,이제 의리로도 못봐주겠다...속편그만만들고 제작비로 아프리카아이들 도와줘 ,0
6461,6473,유치한걸 떠나 쓸데없는 대사들이 왜 이리도 많나. 일본영화 원래 이런가. ,0
66584,67271,돈주고 여혐과 동성애 혐오봄 ㅅㅂ ,0
1102,1107,결국 세상을 구한건 수퍼맨 여친이네 ,0
10739,10773,결말이너무...암울하고 답답하네요 여주한테 일어난마지막일은진짜 너무 하.. ,0
11213,11353,"이 영화 종나 바쁨. 시작하자마자 니무에 과거부터 설명하기 시작하더니, 헬보이와 아버지의 만남과 갈등, 헬보이와 앨리스/돼지빌런의 첫만남, 꽈찌쭈 과거, 멀린,엑스칼리버도 나오고 거기다 인간과 악마왕 사이에서 갈등도...",0
29462,29752,내가 코난 시리즈 영화로 다 보고 정말 좋아하는데 이 시국에 더빙 막았다는 말 들으니 못 보겠다..의도가 너무 뻔하잖아..나중에 보더라도 투니버스나 다른곳에서 볼듯ㅋ ㅋ ㅋ ㅋ 이게 작가의 의도가 들어간 행동인지는 ...,0
139990,141314,마블영화 팬이고 제일좋아하는건 가디언갤럭시입니다보는내내 내가지금 디씨영화를보고있는거아닌가? 싶어서 안습.. 손발이오그라드는 유치한스토리 기운빠지는액션씬 이게뭔가싶어요.. 나의 마블은 이렇지않아.. ,0
19884,19932,단순 복수극...제목을 협상이 아니라 복수라 해야할듯... ,0
40891,41320,헐리우드 언터쳐블 업사이드다운 따라가다 조폭미화 억지웃음 또 신파극. ,0
50143,50648,팬심버리고 솔직히 노잼 입니다 솔직히 어디가 웃포인지 모르겠고 잘해야 빵터지는게 아니라 소소하고어이없는 웃음정도인데 스토리도 3류고 이런게 1600들었다는게 한국 수준 보여주는 것. 수치스럽네요. 객관적으로 역대 천...,0
14514,14669,실망스러운 영화입니다 ,0
12497,12637,존나 재미없어요 극장에서 보다가 돈아까워서 죽는 줄 ,0
69130,69820,아이가 하품했습니다. ,0
3053,3059,이영화 평점과 믿고본다고 믿었던 마동석한테 속았다 ,0
8848,8872,남주새끼 존나 답답하네 개패버리고 싶음 ,0
14468,14622,초등사학년 아이들뿐아니라 성인도 두시간이 고통스러웠습니다. 작가의 심오한 의도가 파악되지 않습니다. 아이들에게 매우 미안한데 다만 초등 사학년 아들은 오직 가슴 강조 스토리에 흥미를 보였으니 이게 이 영화의 미덕이라...,0
101993,102934,"책으로 나왔을때도 봤고, 영화로도 보고왔습니다. 이 책이 보편적인 82년생 여성 모두의 이야기라며 여성 표를 얻고자하는 386 정치인, 페미니즘에 빠진 여성들이 남성들의 각성을 요구하며 선동하고 있을때 현재 20,3...",0
9505,9538,난 솔직히 맥퀸이 이러한상황에서 스톰을ㅈㄴ멋있게이겨서 그다음 은퇴화려하게하고 멋진마무리를 지을줄알았는데 뭐..?크루즈..? 내가진짜 보면서 설마설마했는데 진짜 이대로끝나버리다니;;내 맥퀸돌려놔라ㅠㅠ10년동안 지켜봐온...,0
4826,4835,10점 알바들 총 출동했네 ㄷㄷ 영화를 보긴 본걸까 ㅜㅜ ,0
16973,17024,평점 진심인가?여주 이쁜거 말고는 영화관에서 보기는 돈아까움 4점주려했지만 평점이 말도안되게 높은거 같아 1점줍니다. ,0
88848,89721,그냥 그저그런 한국영화 ,0
19103,19151,허술한 스토리에 지나친 감정과잉 몇몇 캐릭터들의 이해할수 없는 행동들.. 결론은 비추천 ,0
8817,8850,다른 할리우드 작품에 비해 망했다고해야하나 실망스럽네요... ,0
10225,10350,역시 웹툰은 웹툰일 때가 제일 재밌었던거 같아요... ,0
95804,96699,이런 쓰레기 영화는 2점도 많이 줫다 ㅅㅂ 영화 보는 내내 짜증이 밀려올라왔다 ㅅㅂ 중국 자본이 많이 들어가면 왜 이리 재미가 없냐 ㅅㅂ 바퀴벌래 같은 짱개 ,0
47610,48088,예매하기전에 먼저 평점을 한 번 보았더라면... 정말 재미없어요 ㅜㅜ ,0
111754,112801,별 반개도 아깝다는 생각이 드는 영화는 정말 오랜만이다 ,0
137454,138742,주연 대사가 안들리면 어쩌자는거지? ,0
48589,49083,정말 역겨운 영화 동성애자들이 만점 주는가봐 ,0
92330,93213,선발대입니다 진짜 보면 후회합니다 ,0
47454,47932,영화 보는내내 지루했음 최근 한국영화 잼 있게 잘 봣는데 이건 실망 ,0
111813,112860,역사왜곡 영화 아무렇지 않게 찍고 홍보하고 감독 배우들 부끄러운 줄 아쇼 ,0
17363,17522,"여왕의 동기는 1분? 그것도 말로만 설명하고 끝나고, 누가봐도 왕은 여왕이 찔렀는뎈ㅋㅋㅋㅋ 그걸 전개를 그렇게 하는 것도 진짜 너무.... 심하잖아 이건 진짜. 요정들을 몰아서 그게 쉽게 죽일거면 전쟁 준비는 왜 함...",0
29830,30120,부엉이 넣은 이유가 뭐임??스토리도 엉망 ,0
91882,92765,"어떤 캐릭터의 감정도 이해되지 않고, 그냥 널을 뛴다. 한두씬 봐줄만은 한데, 진짜 불쾌하고 짜증나는 영화 ",0
24972,25037,우리의 쿠사나기 소령은 대체 어디로ㅜㅜ... ,0
71315,72011,이성민 뒷배가 누군지 털려야한다. 정말 충무로 개거품배우!! ,0
116280,117354,감독이 각본까지 썼는데 이 사람은 그냥 남은 여생을 정신 병원에서 보내시기를 이 영화의 주인공은 히틀러와 다를게 없다. 자신이 한 짓들이 업적이라도 된다고 생각하는 것 같은데 어떠한 경우에도 살인은 살인일 뿐이지 살...,0
620,620,내가 이걸 왜봤을까란 생각이 든다.. 현빈이랑 김의성? 둘 사이 서사가 너무 부족해서 공감도 안됐다.. 장동건은 지옥에서 올라온 좀비냐고 진짜 보면서 헛웃음 여럿나왔다 ,0
66549,67236,이거 보지말고 보헤미안 봐라 아씨...훨씬돈값한다 ,0
123731,124866,"이걸 영화라고 만들었나.국뽕 마케팅 억지 감동, 억지 웃음을 주려고 끼워넣은 엉성한 장면들.기억에 남는거라곤 바꾸요르거리는 오글거리는 후미코의 말투 뿐이다. 그리고 박열이라는 인물은 형편없는 인간이라영화화 될...",0
96367,97262,너무 뻔한 스토리에 억지스러운 전개... 눈물도 안났어요. 감정이입할 시간과 스토리가 부족한 느낌.. 별로였습니다. ,0
13595,13737,쓰레기 영화별점 일점도 아깝다. ,0
44418,44863,역대급 노잼 영화 개연성 1도 없고 결말도 어처구니가 없음 ,0
21491,21539,하?걍 헐리웃 영화 아시안버전임 신데렐라 이야기?지루해죽는줄 ,0
137649,138943,"이야기와 어울리지 않는 조명과 촬영, 주인공 캐릭터의 소심하고 찌질한 설정과 연기는 고개를 갸우뚱하게 만든다. 특히 감독이 부분부분 웃음포인트를 주려고 만든 짜잘한 설정은 전혀 웃기지 않고 억지스럽다. 그 억지가 귀...",0
